state,lga,ward,zone,health_facility_full_name,geo_coordinate,latitude,longitude,altitude,is_operational,alternate_facility_name_details,facility_type
BENUE,MAKURDI,FIIDI,NORTH CENTRAL,Adorough Primary Health Centre,SRID=4326;POINT (8.5892549 7.6398049),7.6398049,8.5892549,199.9,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,NORTH BANK II,NORTH CENTRAL,Ichwa Primary Health Centre,SRID=4326;POINT (8.5691322 7.7628186),7.7628186,8.569132199999999,131.4,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,MODERN MARKET,NORTH CENTRAL,Ijaha Primary Health Centre,SRID=4326;POINT (8.4922915 7.737485),7.737485,8.492291499999999,105.1,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,FIIDI,NORTH CENTRAL,Nkst Akile Primary Health Centre,SRID=4326;POINT (8.6821958 7.7200505),7.7200505,8.6821958,98.3,False,,
BENUE,MAKURDI,FIIDI,NORTH CENTRAL,Nkst Apir Primary Health Centre,SRID=4326;POINT (8.5658949 7.6326306),7.6326306,8.5658949,151.4,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,AGAN,NORTH CENTRAL,Orowa Primary Health Centre,SRID=4326;POINT (8.662835 7.7721283),7.772128299999999,8.662835000000001,53.7,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,MODERN MARKET,NORTH CENTRAL,Agbede Primary Health Centre,SRID=4326;POINT (8.3948506 7.7517214),7.751721400000001,8.3948506,86.8,False,,
BENUE,MAKURDI,MODERN MARKET,NORTH CENTRAL,Aggboughul Primary Health Centre,SRID=4326;POINT (8.487125 7.731955),7.731955,8.487125,109.4,False,,
BENUE,MAKURDI,MBALAGH,NORTH CENTRAL,Ayaka Primary Health Centre,SRID=4326;POINT (8.5069869 7.8856723),7.8856722999999995,8.506986900000001,153.7,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,MBALAGH,NORTH CENTRAL,Azongo Primary Health Centre,SRID=4326;POINT (8.4150578 7.9033392),7.9033392000000005,8.415057800000001,139.6,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,MBALAGH,NORTH CENTRAL,Ibume Primary Health Centre,SRID=4326;POINT (8.4927715 7.7955811),7.7955811,8.4927715,116.6,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,AGAN,NORTH CENTRAL,Idp Mega Camp Mbayongo Primary Health Centre,SRID=4326;POINT (8.60043 7.8564933),7.8564933,8.600430000000001,186.1,False,,
BENUE,MAKURDI,MBALAGH,NORTH CENTRAL,Ikyaan Primary Health Centre,SRID=4326;POINT (8.5208183 7.837755),7.8377550000000005,8.5208183,121.4,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,FIIDI,NORTH CENTRAL,Mbayande Primary Health Centre,SRID=4326;POINT (8.583943 7.7009611),7.700961099999999,8.583943,141.4,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,NORTH BANK I,NORTH CENTRAL,North Bank Primary Health Centre,SRID=4326;POINT (8.588682 7.8659699),7.8659699000000005,8.588682,154.8,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,MODERN MARKET,NORTH CENTRAL,Tse-Aho Primary Health Centre,SRID=4326;POINT (8.3958743 7.7209377),7.7209377,8.395874300000001,112.4,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,AGAN,NORTH CENTRAL,Tse Chagu Primary Health Centre,SRID=4326;POINT (8.665405 7.8127252),7.812725200000001,8.665405,84.3,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,FIIDI,NORTH CENTRAL,Tse Poor Primary Health Centre,SRID=4326;POINT (8.5843261 7.6847889),7.684788900000001,8.5843261,114.3,True,,PHC (Primary Health Centre)
BENUE,MAKURDI,CENTRAL/SOUTH MISSION,NORTH CENTRAL,Makurdi Primary Health Centre,SRID=4326;POINT (8.523531599999998 7.739794500000004),7.7397945,8.523531599999998,84.80000305,False,FSP/MCH MAKURDI,PHC (Primary Health Centre)
BENUE,OBI,ADUM WEST,NORTH CENTRAL,Adum West Primary Health Centre,SRID=4326;POINT (8.2977727 6.9643504),6.9643504,8.2977727,79.336,False,,PHC (Primary Health Centre)
BENUE,OBI,OBEKO,NORTH CENTRAL,Adum East Comprehensive Health Centre,SRID=4326;POINT (8.3699837 6.9699828),6.9699827999999995,8.3699837,159.881,False,,CHC (Comprehensive Health Centre)
BENUE,OBI,ADIKO,NORTH CENTRAL,Ojenya Primary Health Centre,SRID=4326;POINT (8.3620818 6.9949118),6.994911800000001,8.3620818,128.672,False,,PHC (Primary Health Centre)
BENUE,OBI,ORIHI,NORTH CENTRAL,Ojwo Primary Health Centre,SRID=4326;POINT (8.276888 6.9106067),6.9106067,8.276888,72.53399999999999,False,,PHC (Primary Health Centre)
BENUE,OBI,OBARIKE,NORTH CENTRAL,Obarike Primary Health Centre,SRID=4326;POINT (8.3232186 7.0248123),7.024812299999999,8.3232186,120.936,False,,PHC (Primary Health Centre)
BENUE,OBI,IRABI,NORTH CENTRAL,Obijago Primary Health Centre,SRID=4326;POINT (8.2707469 7.0477972),7.047797200000001,8.270746899999999,114.762,False,,PHC (Primary Health Centre)
BENUE,OBI,OKWUTUNGBE,NORTH CENTRAL,Igwe Primary Health Centre,SRID=4326;POINT (8.3185285 7.091905),7.091905000000001,8.318528500000001,135.528,False,,BHC (Basic Health Centre)
BENUE,OBI,ITOGO,NORTH CENTRAL,Itogo Ipinu Fsp,SRID=4326;POINT (8.35597 7.0533416),7.0533415999999995,8.35597,103.98200000000001,False,,BHC (Basic Health Centre)
BENUE,OBI,ODIAPA,NORTH CENTRAL,Ameka Primary Health Centre,SRID=4326;POINT (8.2882928 7.0874359),7.0874359,8.2882928,240.612,False,,BHC (Basic Health Centre)
BENUE,OBI,OGORE,NORTH CENTRAL,Ojegbe Ogore Primary Health Centre,SRID=4326;POINT (8.3420321 7.0008415),7.000841499999999,8.342032099999999,157.202,False,,PHC (Primary Health Centre)
BENUE,OBI,OKPOKWU,NORTH CENTRAL,Itakpa Primary Health Centre,SRID=4326;POINT (8.2186251 7.0408536),7.040853599999999,8.218625099999999,99.73899999999999,False,,PHC (Primary Health Centre)
BENUE,OBI,IKWOKWU,NORTH CENTRAL,Udegi Primary Health Centre,SRID=4326;POINT (8.2526054 7.027968),7.0279679999999995,8.2526054,136.985,False,,PHC (Primary Health Centre)
BENUE,OBI,OBEKO,NORTH CENTRAL,Adona Health Post,SRID=4326;POINT (8.3763107 6.9612883),6.9612883000000005,8.376310700000001,150.4,True,,Health Clinic
BENUE,OBI,OBEKO,NORTH CENTRAL,Adugodu Health Post,SRID=4326;POINT (8.3628016 6.9527068),6.9527068,8.362801600000001,142.0,True,,Health Post
BENUE,OBI,ORIHI,NORTH CENTRAL,Ahuye Health Post,SRID=4326;POINT (8.2546063 6.9193017),6.919301700000001,8.254606299999999,66.6,True,,Health Post
BENUE,OBI,IKWOKWU,NORTH CENTRAL,Akwunda Health Post,SRID=4326;POINT (8.2538433 6.9977781),6.997778100000001,8.2538433,110.5,True,,Health Post
BENUE,OBI,OBEKO,NORTH CENTRAL,Anyode Primary Health Centre,SRID=4326;POINT (8.3723661 6.951824),6.951824,8.372366099999999,132.7,True,,PHC (Primary Health Centre)
BENUE,OBI,ITOGO,NORTH CENTRAL,Ebong Itogo Primary Health Centre,SRID=4326;POINT (8.4003619 7.0646642),7.064664200000001,8.4003619,131.720459,True,,PHC (Primary Health Centre)
BENUE,OBI,OKPOKWU,NORTH CENTRAL,Echori Primary Health Centre,SRID=4326;POINT (8.2049621 6.9791158),6.9791158,8.2049621,121.3,True,,PHC (Primary Health Centre)
BENUE,OBI,ITOGO,NORTH CENTRAL,Ekingo Itogo Primary Health Centre,SRID=4326;POINT (8.366385 7.0632333),7.0632333,8.366385000000001,94.0,True,,PHC (Primary Health Centre)
BENUE,OBI,ITOGO,NORTH CENTRAL,Igbegi Itogo Primary Health Centre,SRID=4326;POINT (8.3640209 7.0678561),7.0678561,8.3640209,50.1,True,,PHC (Primary Health Centre)
BENUE,OBI,ORIHI,NORTH CENTRAL,Ijege Primary Health Centre,SRID=4326;POINT (8.3179733 6.9192083),6.9192083,8.317973299999998,143.8,True,,PHC (Primary Health Centre)
BENUE,OBI,ORIHI,NORTH CENTRAL,Ikirihie Primary Health Centre,SRID=4326;POINT (8.2765237 6.9103997),6.9103997,8.2765237,102.7,True,,PHC (Primary Health Centre)
BENUE,OBI,IKWOKWU,NORTH CENTRAL,Ikwokwu Ipinu Primary Health Centre,SRID=4326;POINT (8.3026014 6.9946985),6.9946985,8.3026014,88.7,True,,PHC (Primary Health Centre)
BENUE,OBI,ADIKO,NORTH CENTRAL,Imadi Adiko Primary Health Centre,SRID=4326;POINT (8.4154971 7.0023106),7.0023106,8.4154971,143.5,True,,PHC (Primary Health Centre)
BENUE,OBI,ITOGO,NORTH CENTRAL,Iyaho Itogo Primary Health Centre,SRID=4326;POINT (8.3665589 7.0975976),7.097597599999999,8.366558900000001,58.4,True,,Health Clinic
BENUE,OBI,ODIAPA,NORTH CENTRAL,Ochinebe Health Post,SRID=4326;POINT (8.29529 7.0725353),7.0725353,8.29529,147.9,True,,Health Post
BENUE,OBI,ODIAPA,NORTH CENTRAL,Odiapa Health Post,SRID=4326;POINT (8.3233733 7.0275233),7.0275232999999995,8.3233733,88.0,True,,Health Post
BENUE,OBI,ADIKO,NORTH CENTRAL,Ogede Adiko Primary Health Centre,SRID=4326;POINT (8.3790399 6.9988814),6.9988814,8.3790399,124.0,True,,PHC (Primary Health Centre)
BENUE,OBI,OKWUTUNGBE,NORTH CENTRAL,Ohuehe Primary Health Centre,SRID=4326;POINT (8.3834848 7.0365806),7.0365806,8.3834848,62.9,True,,PHC (Primary Health Centre)
BENUE,OBI,ORIHI,NORTH CENTRAL,Ohuma Primary Health Centre,SRID=4326;POINT (8.3270915 6.9274982),6.9274982000000005,8.3270915,98.8,True,,PHC (Primary Health Centre)
BENUE,OBI,OKWUTUNGBE,NORTH CENTRAL,Ojuo Health Post,SRID=4326;POINT (8.3473017 7.0335533),7.0335532999999995,8.347301700000001,87.1,True,,Health Post
BENUE,OBI,IRABI,NORTH CENTRAL,Okpaga Irabi Primary Health Centre,SRID=4326;POINT (8.2745688 7.0807781),7.0807781,8.274568799999999,107.1,True,,PHC (Primary Health Centre)
BENUE,OBI,ADUM WEST,NORTH CENTRAL,Okponyire Health Post,SRID=4326;POINT (8.277725 6.9308573),6.9308573,8.277725,116.7,True,,Health Post
BENUE,OBI,ADUM WEST,NORTH CENTRAL,Okwumaye Health Post,SRID=4326;POINT (8.2736975 6.9590209),6.9590209000000005,8.2736975,106.2,True,,Health Post
BENUE,OBI,ODIAPA,NORTH CENTRAL,Opirikwu Health Post,SRID=4326;POINT (8.2048783 7.0798483),7.079848299999999,8.204878299999999,92.1,True,,Health Post
BENUE,OBI,ORIHI,NORTH CENTRAL,Otokwe Health Post,SRID=4326;POINT (8.3685638 6.9258116),6.925811599999999,8.368563799999999,126.6,True,,Health Post
BENUE,OBI,ADUM WEST,NORTH CENTRAL,Owo Adum Health Post,SRID=4326;POINT (8.26783 6.9778184),6.977818400000001,8.26783,113.6,True,,PHC (Primary Health Centre)
